run_id,step_idx,sigma_0,eps_total,eps_delta,e_s,sigma_delta,phase,cut,param.c_c,param.c_s,param.e0,param.eps_0,param.eps_delta,param.sigma_max,param.sigma_min,param.sigma_prime_p,global_idx,pred_e_s,pred_sigma_0
6,2,-1.5508935255730765,-0.001,-0.0005,620.3574102292306,-0.2584822542621794,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,251,1055.3739,-2.63843475
6,3,-1.861072230687692,-0.0015,-0.0005,744.4288922750768,-0.3101787051146153,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,252,1168.9364,-2.9223410000000003
6,4,-2.23328667682523,-0.002,-0.0005,893.3146707300921,-0.3722144461375384,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,253,1305.2802,-3.2632005
6,5,-2.679944012190276,-0.0025,-0.0005,1071.9776048761105,-0.446657335365046,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,254,1468.8427,-3.67210675
6,6,-3.2159328146283315,-0.003,-0.0005,1286.3731258513326,-0.5359888024380552,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,255,1665.1239,-4.16280975
6,7,-3.8591193775539976,-0.0035,-0.0005,1543.647751021599,-0.6431865629256663,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,256,1900.6708,-4.751677
6,8,-4.630943253064797,-0.004,-0.0005,1852.3773012259187,-0.7718238755107996,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,257,2183.327,-5.458317500000001
6,9,-5.557131903677757,-0.0045,-0.0005,2222.852761471103,-0.9261886506129594,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,258,2522.53,-6.306325
6,10,-6.668558284413308,-0.005,-0.0005,2667.423313765323,-1.1114263807355516,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,259,2929.577,-7.3239425
6,11,-8.00226994129597,-0.0055,-0.0005,3200.907976518388,-1.3337116568826612,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,260,3418.0925,-8.54523125
6,12,-9.602723929555165,-0.006,-0.0005,3841.089571822065,-1.6004539882591942,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,261,4025.7175,-10.06429375
6,13,-11.523268715466196,-0.0065,-0.0005,4609.307486186478,-1.9205447859110327,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,262,4756.3115,-11.89077875
6,14,-13.827922458559437,-0.007,-0.0005,5531.168983423774,-2.3046537430932394,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,263,5635.3896,-14.088474
6,15,-16.593506950271323,-0.0075,-0.0005,6637.402780108529,-2.7655844917118864,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,264,6704.218,-16.760545
6,16,-19.912208340325588,-0.008,-0.0005,7964.883336130235,-3.318701390054265,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,265,7994.3896,-19.985974
6,17,-23.894650008390705,-0.0085,-0.0005,9557.860003356282,-3.9824416680651193,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,266,9580.858,-23.952145
6,18,-28.673580010068846,-0.009,-0.0005,11469.432004027538,-4.778930001678141,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,267,11484.593,-28.7114825
6,19,-34.408296012082616,-0.0095,-0.0005,13763.318404833046,-5.734716002013769,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,268,13769.124,-34.42281
6,20,-41.28995521449914,-0.01,-0.0005,16515.982085799656,-6.881659202416523,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,269,16510.498,-41.276245
6,21,-49.54794625739896,-0.0105,-0.0005,19819.178502959585,-8.257991042899828,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,270,19802.186,-49.505465
6,22,-59.45753550887876,-0.011,-0.0005,23783.014203551505,-9.909589251479794,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,271,23767.857,-59.4196425
6,23,-71.34904261065451,-0.0115,-0.0005,28539.6170442618,-11.891507101775751,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,272,28526.67,-71.31667499999999
6,24,-85.61885113278541,-0.012,-0.0005,34247.54045311416,-14.2698085221309,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,273,34237.297,-85.5932425
6,25,-102.7426213593425,-0.0125,-0.0005,41097.048543737,-17.123770226557085,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,274,41089.97,-102.724925
6,26,-123.29114563121098,-0.013,-0.0005,49316.45825248439,-20.54852427186849,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,275,49313.203,-123.2830075
6,27,-147.94937475745317,-0.0135,-0.0005,59179.74990298127,-24.6582291262422,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,276,59181.08,-147.9527
6,28,-177.5392497089438,-0.014,-0.0005,71015.69988357752,-29.589874951490632,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,277,71022.53,-177.556325
6,29,-213.04709965073252,-0.0145,-0.0005,85218.83986029302,-35.50784994178876,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,278,85232.305,-213.0807625
6,30,-255.65651958087903,-0.015,-0.0005,102262.60783235164,-42.60941993014652,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,279,102161.24,-255.4031
6,31,-306.7878234970549,-0.0155,-0.0005,122715.12939882195,-51.131303916175824,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,280,122999.836,-307.49959
6,32,-368.1453881964659,-0.016,-0.0005,147258.15527858635,-61.35756469941098,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,281,147284.06,-368.21015
6,33,-441.7744658357591,-0.0165,-0.0005,176709.78633430364,-73.62907763929319,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,282,176792.11,-441.980275
6,34,-530.1293590029109,-0.017,-0.0005,212051.74360116437,-88.35489316715183,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,283,212249.77,-530.624425
6,35,-636.155230803493,-0.0175,-0.0005,254462.0923213972,-106.02587180058218,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,284,254421.08,-636.0527
6,36,-763.3862769641917,-0.018,-0.0005,305354.51078567666,-127.23104616069864,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,285,305382.62,-763.45655
6,37,-916.06353235703,-0.0185,-0.0005,366425.412942812,-152.67725539283833,compression,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,286,366609.47,-916.523675
6,38,-916.06353235703,-0.0185,0.0005,916063.53235703,0.0,extension,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,287,917729.2,-917.7292
6,39,-458.031766178515,-0.018,0.0005,458031.766178515,458.031766178515,extension,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,288,459339.3,-459.3393
6,40,-229.0158830892575,-0.0175,0.0005,229015.8830892575,229.0158830892575,extension,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,289,229652.0,-229.652
6,41,-114.50794154462876,-0.017,0.0005,114507.94154462876,114.50794154462876,extension,37,0.005,0.002,1.0,0.0,-0.0005,-970.6283945879624,-91.77287239102952,-1.077009392759081,290,115376.375,-115.376375
7,0,-1.3948557216266222,0.0,-0.0005,557.9422886506488,0.0,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,291,998.2489,-2.4956222500000003
7,1,-1.6738268659519466,-0.0005,-0.0005,669.5307463807786,-0.2789711443253244,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,292,1100.3895,-2.75097375
7,2,-2.008592239142336,-0.001,-0.0005,803.4368956569343,-0.3347653731903893,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,293,1222.9833,-3.0574582500000003
7,3,-2.410310686970803,-0.0015,-0.0005,964.1242747883211,-0.4017184478284671,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,294,1370.1083,-3.42527075
7,4,-2.892372824364964,-0.002,-0.0005,1156.9491297459854,-0.4820621373941606,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,295,1546.6239,-3.86655975
7,5,-3.470847389237956,-0.0025,-0.0005,1388.3389556951824,-0.5784745648729928,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,296,1758.4833,-4.39620825
7,6,-4.165016867085547,-0.003,-0.0005,1666.0067468342188,-0.6941694778475911,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,297,2012.7333,-5.03183325
7,7,-4.998020240502656,-0.0035,-0.0005,1999.2080962010623,-0.8330033734171094,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,298,2317.78,-5.79445
7,8,-5.997624288603188,-0.004,-0.0005,2399.049715441275,-0.9996040481005312,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,299,2683.8738,-6.7096845
7,9,-7.197149146323825,-0.0045,-0.0005,2878.85965852953,-1.1995248577206372,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,300,3123.155,-7.8078875
7,10,-8.63657897558859,-0.005,-0.0005,3454.631590235436,-1.4394298292647651,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,301,3658.7332,-9.146833
7,11,-10.363894770706308,-0.0055,-0.0005,4145.557908282523,-1.727315795117718,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,302,4315.296,-10.78824
7,12,-12.43667372484757,-0.006,-0.0005,4974.669489939028,-2.0727789541412616,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,303,5103.7803,-12.75945075
7,13,-14.924008469817084,-0.0065,-0.0005,5969.603387926833,-2.4873347449695142,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,304,6058.999,-15.1474975
7,14,-17.9088101637805,-0.007,-0.0005,7163.524065512201,-2.9848016939634165,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,305,7212.5615,-18.03140375
7,15,-21.4905721965366,-0.0075,-0.0005,8596.22887861464,-3.5817620327560995,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,306,8623.155,-21.557887500000003
7,16,-25.78868663584392,-0.008,-0.0005,10315.474654337568,-4.29811443930732,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,307,10335.374,-25.838435
7,17,-30.946423963012705,-0.0085,-0.0005,12378.56958520508,-5.157737327168784,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,308,12390.046,-30.975115
7,18,-37.13570875561525,-0.009,-0.0005,14854.2835022461,-6.189284792602542,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,309,14855.624,-37.13906
7,19,-44.5628505067383,-0.0095,-0.0005,17825.140202695322,-7.42714175112305,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,310,17814.326,-44.535815
7,20,-53.47542060808596,-0.01,-0.0005,21390.168243234384,-8.912570101347661,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,311,21373.889,-53.4347225
7,21,-64.17050472970315,-0.0105,-0.0005,25668.20189188126,-10.695084121617194,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,312,25653.92,-64.1348
7,22,-77.00460567564379,-0.011,-0.0005,30801.842270257515,-12.834100945940628,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,313,30789.951,-76.9748775
7,23,-92.40552681077254,-0.0115,-0.0005,36962.21072430901,-15.40092113512876,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,314,36953.203,-92.3830075
7,24,-110.88663217292704,-0.012,-0.0005,44354.65286917082,-18.4811053621545,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,315,44349.08,-110.8727
7,25,-133.06395860751246,-0.0125,-0.0005,53225.58344300499,-22.17732643458541,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,316,53224.14,-133.06035
7,26,-159.67675032901496,-0.013,-0.0005,63870.70013160598,-26.612791721502497,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,317,63874.234,-159.685585
7,27,-191.612100394818,-0.0135,-0.0005,76644.84015792719,-31.93535006580299,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,318,76654.305,-191.6357625
7,28,-229.9345204737816,-0.014,-0.0005,91973.80818951262,-38.3224200789636,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,319,91990.43,-229.976075
7,29,-275.9214245685379,-0.0145,-0.0005,110368.56982741517,-45.98690409475631,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,320,110374.86,-275.93715
7,30,-331.10570948224546,-0.015,-0.0005,132442.28379289818,-55.18428491370758,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,321,132625.27,-331.563175
7,31,-397.3268513786945,-0.0155,-0.0005,158930.74055147782,-66.22114189644908,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,322,159153.62,-397.88405
7,32,-476.79222165443343,-0.016,-0.0005,190716.88866177335,-79.4653702757389,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,323,190823.17,-477.057925
7,33,-572.1506659853201,-0.0165,-0.0005,228860.26639412803,-95.3584443308867,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,324,229319.23,-573.298075
7,34,-686.5807991823841,-0.017,-0.0005,274632.3196729536,-114.43013319706402,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,325,274775.25,-686.938125
7,35,-823.8969590188609,-0.0175,-0.0005,329558.7836075444,-137.3161598364768,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,326,329806.44,-824.5161
7,36,-988.6763508226333,-0.018,-0.0005,395470.5403290533,-164.77939180377217,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,327,395707.0,-989.2675
7,37,-988.6763508226333,-0.018,0.0005,988676.3508226332,0.0,extension,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,328,989807.4,-989.8074
7,38,-494.33817541131657,-0.0175,0.0005,494338.17541131657,494.33817541131657,extension,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,329,495882.38,-495.88238
7,39,-247.16908770565828,-0.017,0.0005,247169.08770565828,247.16908770565828,extension,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,330,247762.69,-247.76269
7,40,-123.58454385282914,-0.0165,0.0005,123584.54385282914,123.58454385282914,extension,36,0.005,0.002,1.0,0.0,-0.0005,-1025.7225743115207,-104.30758724978377,-1.3948557216266222,331,124435.02,-124.43502
8,0,-1.4882525633728845,0.0,-0.0005,595.3010253491537,0.0,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,332,1032.452,-2.58113
8,1,-1.7859030760474612,-0.0005,-0.0005,714.3612304189845,-0.2976505126745768,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,333,1141.4208,-2.853552
8,2,-2.1430836912569533,-0.001,-0.0005,857.2334765027813,-0.3571806152094922,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,334,1272.2333,-3.18058325
8,3,-2.571700429508344,-0.0015,-0.0005,1028.6801718033375,-0.4286167382513907,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,335,1429.202,-3.573005
8,4,-3.086040515410013,-0.002,-0.0005,1234.4162061640052,-0.5143400859016689,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,336,1617.5614,-4.0439035
8,5,-3.703248618492016,-0.0025,-0.0005,1481.2994473968065,-0.6172081030820027,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,337,1843.6083,-4.60902075
8,6,-4.443898342190419,-0.003,-0.0005,1777.5593368761677,-0.7406497236984031,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,338,2114.8582,-5.2871455
8,7,-5.332678010628503,-0.0035,-0.0005,2133.071204251401,-0.8887796684380839,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,339,2440.327,-6.100817500000001
8,8,-6.399213612754203,-0.004,-0.0005,2559.6854451016816,-1.0665356021257004,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,340,2830.9207,-7.07730175
8,9,-7.679056335305043,-0.0045,-0.0005,3071.622534122017,-1.2798427225508404,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,341,3299.6394,-8.2490985
8,10,-9.214867602366052,-0.005,-0.0005,3685.9470409464207,-1.535811267061009,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,342,3878.1863,-9.69546575
8,11,-11.057841122839262,-0.0055,-0.0005,4423.136449135704,-1.8429735204732105,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,343,4579.2646,-11.4481615
8,12,-13.269409347407116,-0.006,-0.0005,5307.763738962846,-2.211568224567853,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,344,5420.546,-13.551365
8,13,-15.92329121688854,-0.0065,-0.0005,6369.316486755416,-2.6538818694814235,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,345,6445.1865,-16.11296625
8,14,-19.107949460266248,-0.007,-0.0005,7643.179784106499,-3.184658243377708,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,346,7675.9834,-19.1899585
8,15,-22.929539352319495,-0.0075,-0.0005,9171.8157409278,-3.82158989205325,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,347,9196.405,-22.9910125
8,16,-27.5154472227834,-0.008,-0.0005,11006.17888911336,-4.585907870463901,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,348,11023.249,-27.5581225
8,17,-33.01853666734008,-0.0085,-0.0005,13207.414666936033,-5.50308944455668,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,349,13215.499,-33.0387475
8,18,-39.622244000808095,-0.009,-0.0005,15848.897600323238,-6.603707333468016,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,350,15846.155,-39.6153875
8,19,-47.54669280096972,-0.0095,-0.0005,19018.677120387885,-7.92444880016162,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,351,19002.967,-47.5074175
8,20,-57.05603136116366,-0.01,-0.0005,22822.412544465464,-9.509338560193942,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,352,22806.826,-57.017065
8,21,-68.4672376333964,-0.0105,-0.0005,27386.89505335856,-11.411206272232732,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,353,27373.404,-68.43351
8,22,-82.16068516007567,-0.011,-0.0005,32864.274064030265,-13.693447526679275,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,354,32853.36,-82.1334
8,23,-98.5928221920908,-0.0115,-0.0005,39437.12887683632,-16.432137032015135,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,355,39429.28,-98.5732
8,24,-118.31138663050896,-0.012,-0.0005,47324.55465220359,-19.71856443841816,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,356,47320.36,-118.3009
8,25,-141.97366395661075,-0.0125,-0.0005,56789.4655826443,-23.66227732610179,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,357,56789.688,-141.97422
8,26,-170.3683967479329,-0.013,-0.0005,68147.35869917316,-28.39473279132216,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,358,68152.875,-170.3821875
8,27,-204.44207609751948,-0.0135,-0.0005,81776.83043900778,-34.073679349586584,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,359,81788.695,-204.4717375
8,28,-245.33049131702336,-0.014,-0.0005,98132.19652680936,-40.8884152195039,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,360,98120.59,-245.301475
8,29,-294.39658958042804,-0.0145,-0.0005,117758.63583217122,-49.06609826340468,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,361,118037.98,-295.09495
8,30,-353.27590749651364,-0.015,-0.0005,141310.36299860544,-58.87931791608562,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,362,141446.31,-353.615775
8,31,-423.9310889958164,-0.0155,-0.0005,169572.43559832656,-70.65518149930273,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,363,170188.97,-425.472425
8,32,-508.71730679497966,-0.016,-0.0005,203486.92271799187,-84.78621779916328,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,364,203795.25,-509.488125
8,33,-610.4607681539756,-0.0165,-0.0005,244184.3072615902,-101.7434613589959,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,365,244682.73,-611.706825
8,34,-732.5529217847707,-0.017,-0.0005,293021.1687139083,-122.09215363079512,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,366,293631.34,-734.0783500000001
8,35,-879.0635061417248,-0.0175,-0.0005,351625.4024566899,-146.51058435695415,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,367,351834.97,-879.5874249999999
8,36,-1054.8762073700698,-0.018,-0.0005,421950.4829480279,-175.812701228345,compression,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,368,422431.78,-1056.0794500000002
8,37,-1054.8762073700698,-0.018,0.0005,1054876.2073700698,0.0,extension,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,369,1053159.8,-1053.1598
8,38,-527.4381036850349,-0.0175,0.0005,527438.1036850349,527.4381036850349,extension,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,370,528354.44,-528.35444
8,39,-263.71905184251744,-0.017,0.0005,263719.05184251745,263.71905184251744,extension,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,371,264234.25,-264.23425
8,40,-131.85952592125872,-0.0165,0.0005,131859.52592125873,131.85952592125872,extension,36,0.005,0.002,1.0,0.0,-0.0005,-1063.6892125274542,-102.10662837402796,-1.4882525633728845,372,132693.61,-132.69360999999998
9,0,-1.2246825029395731,0.0,-0.0005,489.8730011758293,0.0,compression,36,0.005,0.002,1.0,0.0,-0.0005,-976.6544111185998,-100.95466942345708,-1.2246825029395731,373,935.952,-2.33988
9,1,-1.469619003527488,-0.0005,-0.0005,587.8476014109951,-0.2449365005879146,compression,36,0.005,0.002,1.0,0.0,-0.0005,-976.6544111185998,-100.95466942345708,-1.2246825029395731,374,1025.6239,-2.56405975
9,2,-1.7635428042329857,-0.001,-0.0005,705.4171216931942,-0.2939238007054976,compression,36,0.005,0.002,1.0,0.0,-0.0005,-976.6544111185998,-100.95466942345708,-1.2246825029395731,375,1133.2333,-2.83308325
