data_loss,epoch,mean_loss,step
5.039817608438757e+26,0,5.039817608438757e+26,19
5.032651786235884e+26,1,5.032651786235884e+26,39
4.969638446349855e+26,2,4.969638446349855e+26,59
4.969638446349855e+26,3,4.969638446349855e+26,79
4.969638446349855e+26,4,4.969638446349855e+26,99
2.1602391688910897e+26,5,2.1602391688910897e+26,119
2.160238984423649e+26,6,2.160238984423649e+26,139
1.9956527065794347e+26,7,1.9956527065794347e+26,159
1.9945152803398497e+26,8,1.9945152803398497e+26,179
1.9945152803398497e+26,9,1.9945152803398497e+26,199
1.9945152803398497e+26,10,1.9945152803398497e+26,219
5.1678016693421726e+23,11,5.1678016693421726e+23,239
5.167806713373755e+23,12,5.167806713373755e+23,259
5.167806713373755e+23,13,5.167806713373755e+23,279
5.167806713373755e+23,14,5.167806713373755e+23,299
5.167806713373755e+23,15,5.167806713373755e+23,319
5.167806713373755e+23,16,5.167806713373755e+23,339
5.167806713373755e+23,17,5.167806713373755e+23,359
5.167806713373755e+23,18,5.167806713373755e+23,379
5.167806713373755e+23,19,5.167806713373755e+23,399
5.167806713373755e+23,20,5.167806713373755e+23,419
5.167806713373755e+23,21,5.167806713373755e+23,439
5.167806713373755e+23,22,5.167806713373755e+23,459
5.167806713373755e+23,23,5.167806713373755e+23,479
5.167806713373755e+23,24,5.167806713373755e+23,499
5.167806713373755e+23,25,5.167806713373755e+23,519
5.167806713373755e+23,26,5.167806713373755e+23,539
5.167806713373755e+23,27,5.167806713373755e+23,559
5.167806713373755e+23,28,5.167806713373755e+23,579
5.167806713373755e+23,29,5.167806713373755e+23,599
5.167806713373755e+23,30,5.167806713373755e+23,619
5.167806713373755e+23,31,5.167806713373755e+23,639
5.167806713373755e+23,32,5.167806713373755e+23,659
5.167806713373755e+23,33,5.167806713373755e+23,679
5.167806713373755e+23,34,5.167806713373755e+23,699
5.167806713373755e+23,35,5.167806713373755e+23,719
5.167806713373755e+23,36,5.167806713373755e+23,739
5.167806713373755e+23,37,5.167806713373755e+23,759
5.167806713373755e+23,38,5.167806713373755e+23,779
5.167806713373755e+23,39,5.167806713373755e+23,799
5.167806713373755e+23,40,5.167806713373755e+23,819
5.167806713373755e+23,41,5.167806713373755e+23,839
5.167806713373755e+23,42,5.167806713373755e+23,859
5.167806713373755e+23,43,5.167806713373755e+23,879
5.167806713373755e+23,44,5.167806713373755e+23,899
5.167806713373755e+23,45,5.167806713373755e+23,919
5.167806713373755e+23,46,5.167806713373755e+23,939
5.167806713373755e+23,47,5.167806713373755e+23,959
5.167806713373755e+23,48,5.167806713373755e+23,979
5.167806713373755e+23,49,5.167806713373755e+23,999
5.167806713373755e+23,50,5.167806713373755e+23,1019
5.167806713373755e+23,51,5.167806713373755e+23,1039
5.167806713373755e+23,52,5.167806713373755e+23,1059
5.167806713373755e+23,53,5.167806713373755e+23,1079
5.167806713373755e+23,54,5.167806713373755e+23,1099
5.167806713373755e+23,55,5.167806713373755e+23,1119
5.167806713373755e+23,56,5.167806713373755e+23,1139
5.167806713373755e+23,57,5.167806713373755e+23,1159
5.167806713373755e+23,58,5.167806713373755e+23,1179
5.167806713373755e+23,59,5.167806713373755e+23,1199
5.167806713373755e+23,60,5.167806713373755e+23,1219
5.167806713373755e+23,61,5.167806713373755e+23,1239
5.167806713373755e+23,62,5.167806713373755e+23,1259
5.167806713373755e+23,63,5.167806713373755e+23,1279
5.167806713373755e+23,64,5.167806713373755e+23,1299
5.167806713373755e+23,65,5.167806713373755e+23,1319
5.167806713373755e+23,66,5.167806713373755e+23,1339
5.167806713373755e+23,67,5.167806713373755e+23,1359
5.167806713373755e+23,68,5.167806713373755e+23,1379
5.167806713373755e+23,69,5.167806713373755e+23,1399
5.167806713373755e+23,70,5.167806713373755e+23,1419
5.167806713373755e+23,71,5.167806713373755e+23,1439
5.167806713373755e+23,72,5.167806713373755e+23,1459
5.167806713373755e+23,73,5.167806713373755e+23,1479
5.167806713373755e+23,74,5.167806713373755e+23,1499
5.167806713373755e+23,75,5.167806713373755e+23,1519
5.167806713373755e+23,76,5.167806713373755e+23,1539
5.167806713373755e+23,77,5.167806713373755e+23,1559
5.167806713373755e+23,78,5.167806713373755e+23,1579
5.167806713373755e+23,79,5.167806713373755e+23,1599
5.167806713373755e+23,80,5.167806713373755e+23,1619
5.167806713373755e+23,81,5.167806713373755e+23,1639
5.167806713373755e+23,82,5.167806713373755e+23,1659
5.167806713373755e+23,83,5.167806713373755e+23,1679
5.167806713373755e+23,84,5.167806713373755e+23,1699
5.167806713373755e+23,85,5.167806713373755e+23,1719
5.167806713373755e+23,86,5.167806713373755e+23,1739
5.167806713373755e+23,87,5.167806713373755e+23,1759
5.167806713373755e+23,88,5.167806713373755e+23,1779
5.167806713373755e+23,89,5.167806713373755e+23,1799
7.331571400033062e+21,90,7.331571400033062e+21,1819
7.328480241838826e+21,91,7.328480241838826e+21,1839
7.328480241838826e+21,92,7.328480241838826e+21,1859
7.328480241838826e+21,93,7.328480241838826e+21,1879
7.328480241838826e+21,94,7.328480241838826e+21,1899
7.328480241838826e+21,95,7.328480241838826e+21,1919
7.328480241838826e+21,96,7.328480241838826e+21,1939
7.328480241838826e+21,97,7.328480241838826e+21,1959
7.328480241838826e+21,98,7.328480241838826e+21,1979
7.328480241838826e+21,99,7.328480241838826e+21,1999
7.328480241838826e+21,100,7.328480241838826e+21,2019
7.328480241838826e+21,101,7.328480241838826e+21,2039
7.328480241838826e+21,102,7.328480241838826e+21,2059
7.328480241838826e+21,103,7.328480241838826e+21,2079
7.328480241838826e+21,104,7.328480241838826e+21,2099
7.328480241838826e+21,105,7.328480241838826e+21,2119
7.328480241838826e+21,106,7.328480241838826e+21,2139
7.328480241838826e+21,107,7.328480241838826e+21,2159
7.328480241838826e+21,108,7.328480241838826e+21,2179
7.328480241838826e+21,109,7.328480241838826e+21,2199
7.328480241838826e+21,110,7.328480241838826e+21,2219
7.328480241838826e+21,111,7.328480241838826e+21,2239
