data_loss,epoch,mean_loss,step
28300768.0,0,28300768.0,93
245909872.0,1,245909872.0,187
898791616.0,2,898791616.0,281
2744517.75,3,2744517.75,375
115980104.0,4,115980104.0,469
2605227.5,5,2605227.5,563
15232153.0,6,15232153.0,657
223495520.0,7,223495520.0,751
2376782336.0,8,2376782336.0,845
3454147328.0,9,3454147328.0,939
16548750336.0,10,16548750336.0,1033
856437376.0,11,856437376.0,1127
1021890752.0,12,1021890752.0,1221
516380160.0,13,516380160.0,1315
286872000.0,14,286872000.0,1409
42538388.0,15,42538388.0,1503
1414993.25,16,1414993.25,1597
58785.57421875,17,58785.57421875,1691
823674.1875,18,823674.1875,1785
5891105.5,19,5891105.5,1879
5035059.5,20,5035059.5,1973
7166987.0,21,7166987.0,2067
15022001.0,22,15022001.0,2161
42421044.0,23,42421044.0,2255
150197168.0,24,150197168.0,2349
621103040.0,25,621103040.0,2443
2712599552.0,26,2712599552.0,2537
3408647680.0,27,3408647680.0,2631
3381697280.0,28,3381697280.0,2725
13421102080.0,29,13421102080.0,2819
14688835584.0,30,14688835584.0,2913
33808972.0,31,33808972.0,3007
1024948992.0,32,1024948992.0,3101
1865032576.0,33,1865032576.0,3195
12910583808.0,34,12910583808.0,3289
26599268352.0,35,26599268352.0,3383
62429114368.0,36,62429114368.0,3477
123668594688.0,37,123668594688.0,3571
227471032320.0,38,227471032320.0,3665
1316105344.0,39,1316105344.0,3759
926658624.0,40,926658624.0,3853
610331904.0,41,610331904.0,3947
545393984.0,42,545393984.0,4041
482673152.0,43,482673152.0,4135
547298880.0,44,547298880.0,4229
616151680.0,45,616151680.0,4323
874559808.0,46,874559808.0,4417
1193896448.0,47,1193896448.0,4511
2086536704.0,48,2086536704.0,4605
3239966976.0,49,3239966976.0,4699
6807000576.0,50,6807000576.0,4793
10557506560.0,51,10557506560.0,4887
4831474.5,52,4831474.5,4981
103692072.0,53,103692072.0,5075
110784600.0,54,110784600.0,5169
369984896.0,55,369984896.0,5263
32115434.0,56,32115434.0,5357
9120987.0,57,9120987.0,5451
839767.125,58,839767.125,5545
19033.015625,59,19033.015625,5639
124.75086212158203,60,124.75086212158203,5733
11.529157638549805,61,11.529157638549805,5827
2.8313748836517334,62,2.8313748836517334,5921
0.973410427570343,63,0.973410427570343,6015
0.8180586099624634,64,0.8180586099624634,6109
1.0914034843444824,65,1.0914034843444824,6203
2.0711605548858643,66,2.0711605548858643,6297
6.547577381134033,67,6.547577381134033,6391
25.7568359375,68,25.7568359375,6485
106.92158508300781,69,106.92158508300781,6579
503.88134765625,70,503.88134765625,6673
2645.80126953125,71,2645.80126953125,6767
14466.462890625,72,14466.462890625,6861
80556.0,73,80556.0,6955
436910.0,74,436910.0,7049
2202523.25,75,2202523.25,7143
9804543.0,76,9804543.0,7237
37961480.0,77,37961480.0,7331
152241136.0,78,152241136.0,7425
758440576.0,79,758440576.0,7519
2010612352.0,80,2010612352.0,7613
481176384.0,81,481176384.0,7707
14131779.0,82,14131779.0,7801
549902.5,83,549902.5,7895
965.2196044921875,84,965.2196044921875,7989
61.98236083984375,85,61.98236083984375,8083
12.379977226257324,86,12.379977226257324,8177
4.87587833404541,87,4.87587833404541,8271
3.3798017501831055,88,3.3798017501831055,8365
2.9331536293029785,89,2.9331536293029785,8459
5.053508281707764,90,5.053508281707764,8553
11.480083465576172,91,11.480083465576172,8647
34.58818054199219,92,34.58818054199219,8741
129.68125915527344,93,129.68125915527344,8835
594.9432983398438,94,594.9432983398438,8929
3013.160888671875,95,3013.160888671875,9023
16324.5908203125,96,16324.5908203125,9117
90718.5078125,97,90718.5078125,9211
496357.96875,98,496357.96875,9305
2553790.5,99,2553790.5,9399
11678720.0,100,11678720.0,9493
44424660.0,101,44424660.0,9587
132620384.0,102,132620384.0,9681
325341536.0,103,325341536.0,9775
863283776.0,104,863283776.0,9869
3463397632.0,105,3463397632.0,9963
13074396160.0,106,13074396160.0,10057
2731686912.0,107,2731686912.0,10151
3326583552.0,108,3326583552.0,10245
8006149632.0,109,8006149632.0,10339
7239688704.0,110,7239688704.0,10433
14635408384.0,111,14635408384.0,10527
31174516736.0,112,31174516736.0,10621
87290585088.0,113,87290585088.0,10715
203217485824.0,114,203217485824.0,10809
6174595584.0,115,6174595584.0,10903
6691985408.0,116,6691985408.0,10997
4897195520.0,117,4897195520.0,11091
6007170048.0,118,6007170048.0,11185
5242978816.0,119,5242978816.0,11279
7358985216.0,120,7358985216.0,11373
7099504640.0,121,7099504640.0,11467
11148702720.0,122,11148702720.0,11561
10735913984.0,123,10735913984.0,11655
17780019200.0,124,17780019200.0,11749
14997721088.0,125,14997721088.0,11843
23947196416.0,126,23947196416.0,11937
16305024000.0,127,16305024000.0,12031
23516631040.0,128,23516631040.0,12125
14065821696.0,129,14065821696.0,12219
18510264320.0,130,18510264320.0,12313
11261429760.0,131,11261429760.0,12407
14287371264.0,132,14287371264.0,12501
9453239296.0,133,9453239296.0,12595
12151310336.0,134,12151310336.0,12689
8776215552.0,135,8776215552.0,12783
11736892416.0,136,11736892416.0,12877
9018502144.0,137,9018502144.0,12971
12594549760.0,138,12594549760.0,13065
9894242304.0,139,9894242304.0,13159
14222579712.0,140,14222579712.0,13253
10949615616.0,141,10949615616.0,13347
15806089216.0,142,15806089216.0,13441
11592342528.0,143,11592342528.0,13535
16425452544.0,144,16425452544.0,13629
11486538752.0,145,11486538752.0,13723
15825328128.0,146,15825328128.0,13817
10830391296.0,147,10830391296.0,13911
14597272576.0,148,14597272576.0,14005
10070308864.0,149,10070308864.0,14099
13467338752.0,150,13467338752.0,14193
9524363264.0,151,9524363264.0,14287
12804680704.0,152,12804680704.0,14381
9297344512.0,153,9297344512.0,14475
12650397696.0,154,12650397696.0,14569
9342565376.0,155,9342565376.0,14663
12856541184.0,156,12856541184.0,14757
9524087808.0,157,9524087808.0,14851
13174062080.0,158,13174062080.0,14945
9672771584.0,159,9672771584.0,15039
13342574592.0,160,13342574592.0,15133
9660632064.0,161,9660632064.0,15227
13211559936.0,162,13211559936.0,15321
9462539264.0,163,9462539264.0,15415
12810575872.0,164,12810575872.0,15509
9150281728.0,165,9150281728.0,15603
12293766144.0,166,12293766144.0,15697
8827988992.0,167,8827988992.0,15791
11821005824.0,168,11821005824.0,15885
8571962368.0,169,8571962368.0,15979
11480577024.0,170,11480577024.0,16073
8406985216.0,171,8406985216.0,16167
11277571072.0,172,11277571072.0,16261
8313021440.0,173,8313021440.0,16355
11158039552.0,174,11158039552.0,16449
8245146112.0,175,8245146112.0,16543
11045506048.0,176,11045506048.0,16637
8158324736.0,177,8158324736.0,16731
10878889984.0,178,10878889984.0,16825
