data_loss,epoch,mean_loss,step
102593363968.0,0,102593363968.0,18
20213465088.0,1,20213465088.0,37
655296704.0,2,655296704.0,56
126816984.0,3,126816984.0,75
45417508.0,4,45417508.0,94
484071.78125,5,484071.78125,113
1061608.125,6,1061608.125,132
17030.087890625,7,17030.087890625,151
17855.751953125,8,17855.751953125,170
1926.4788818359375,9,1926.4788818359375,189
55.332366943359375,10,55.332366943359375,208
75.0503921508789,11,75.0503921508789,227
5.4369401931762695,12,5.4369401931762695,246
0.5491836667060852,13,0.5491836667060852,265
0.04907835274934769,14,0.04907835274934769,284
0.049276288598775864,15,0.049276288598775864,303
0.03848116472363472,16,0.03848116472363472,322
0.03463440388441086,17,0.03463440388441086,341
0.03398032486438751,18,0.03398032486438751,360
0.031175171956419945,19,0.031175171956419945,379
0.030878979712724686,20,0.030878979712724686,398
0.0296211838722229,21,0.0296211838722229,417
0.02741357311606407,22,0.02741357311606407,436
0.027313830330967903,23,0.027313830330967903,455
0.027027422562241554,24,0.027027422562241554,474
0.02687964402139187,25,0.02687964402139187,493
0.026240605860948563,26,0.026240605860948563,512
1292.1697998046875,27,1292.1697998046875,531
850.7944946289062,28,850.7944946289062,550
1684.0360107421875,29,1684.0360107421875,569
3052.4609375,30,3052.4609375,588
5924.880859375,31,5924.880859375,607
12421.3310546875,32,12421.3310546875,626
28065.80859375,33,28065.80859375,645
68128.578125,34,68128.578125,664
177119.5625,35,177119.5625,683
491002.03125,36,491002.03125,702
1452574.25,37,1452574.25,721
4552563.0,38,4552563.0,740
15201515.0,39,15201515.0,759
53204348.0,40,53204348.0,778
199312752.0,41,199312752.0,797
757451712.0,42,757451712.0,816
3090010880.0,43,3090010880.0,835
8727665664.0,44,8727665664.0,854
18753720320.0,45,18753720320.0,873
10267926528.0,46,10267926528.0,892
8375397888.0,47,8375397888.0,911
2252845568.0,48,2252845568.0,930
896378688.0,49,896378688.0,949
280468704.0,50,280468704.0,968
112660984.0,51,112660984.0,987
46498200.0,52,46498200.0,1006
22998616.0,53,22998616.0,1025
12255377.0,54,12255377.0,1044
7462228.5,55,7462228.5,1063
4899054.0,56,4899054.0,1082
3577146.75,57,3577146.75,1101
2801730.75,58,2801730.75,1120
2402800.75,59,2402800.75,1139
2198062.0,60,2198062.0,1158
2180639.25,61,2180639.25,1177
2294773.25,62,2294773.25,1196
2601654.75,63,2601654.75,1215
3111445.0,64,3111445.0,1234
3993160.0,65,3993160.0,1253
5375329.5,66,5375329.5,1272
7751685.5,67,7751685.5,1291
11643585.0,68,11643585.0,1310
18754642.0,69,18754642.0,1329
31156346.0,70,31156346.0,1348
55803476.0,71,55803476.0,1367
101387296.0,72,101387296.0,1386
201167120.0,73,201167120.0,1405
391484672.0,74,391484672.0,1424
852837056.0,75,852837056.0,1443
1678005888.0,76,1678005888.0,1462
3822085888.0,77,3822085888.0,1481
6213221376.0,78,6213221376.0,1500
11960273920.0,79,11960273920.0,1519
9524879360.0,80,9524879360.0,1538
10737324032.0,81,10737324032.0,1557
4131999232.0,82,4131999232.0,1576
2538606336.0,83,2538606336.0,1595
963701760.0,84,963701760.0,1614
497523104.0,85,497523104.0,1633
224444720.0,86,224444720.0,1652
123971728.0,87,123971728.0,1671
67429664.0,88,67429664.0,1690
42339776.0,89,42339776.0,1709
27192234.0,90,27192234.0,1728
19516012.0,91,19516012.0,1747
14505124.0,92,14505124.0,1766
11828404.0,93,11828404.0,1785
10023342.0,94,10023342.0,1804
9219625.0,95,9219625.0,1823
8809561.0,96,8809561.0,1842
9076962.0,97,9076962.0,1861
9694055.0,98,9694055.0,1880
11124776.0,99,11124776.0,1899
