data_loss,epoch,mean_loss,step
13543.5654296875,0,13543.5654296875,8
13440.8486328125,1,13440.8486328125,17
13350.3896484375,2,13350.3896484375,26
13271.533203125,3,13271.533203125,35
13204.0419921875,4,13204.0419921875,44
13146.296875,5,13146.296875,53
13096.1162109375,6,13096.1162109375,62
13051.5185546875,7,13051.5185546875,71
13010.96484375,8,13010.96484375,80
12973.353515625,9,12973.353515625,89
12937.9287109375,10,12937.9287109375,98
12904.17578125,11,12904.17578125,107
12871.7431640625,12,12871.7431640625,116
12840.37890625,13,12840.37890625,125
12809.90234375,14,12809.90234375,134
12780.1689453125,15,12780.1689453125,143
12751.0859375,16,12751.0859375,152
12722.5322265625,17,12722.5322265625,161
12694.4521484375,18,12694.4521484375,170
12666.75,19,12666.75,179
12639.37109375,20,12639.37109375,188
12612.2646484375,21,12612.2646484375,197
12585.36328125,22,12585.36328125,206
12558.666015625,23,12558.666015625,215
12532.1689453125,24,12532.1689453125,224
12505.7021484375,25,12505.7021484375,233
12479.3515625,26,12479.3515625,242
12453.26171875,27,12453.26171875,251
12427.1064453125,28,12427.1064453125,260
12401.2080078125,29,12401.2080078125,269
12375.2255859375,30,12375.2255859375,278
12349.2294921875,31,12349.2294921875,287
12323.5634765625,32,12323.5634765625,296
12297.359375,33,12297.359375,305
12271.78515625,34,12271.78515625,314
12246.1494140625,35,12246.1494140625,323
12220.6865234375,36,12220.6865234375,332
12195.3984375,37,12195.3984375,341
12170.18359375,38,12170.18359375,350
12145.138671875,39,12145.138671875,359
12120.3984375,40,12120.3984375,368
12095.7763671875,41,12095.7763671875,377
12071.4111328125,42,12071.4111328125,386
12047.052734375,43,12047.052734375,395
12022.9072265625,44,12022.9072265625,404
11998.88671875,45,11998.88671875,413
11974.9755859375,46,11974.9755859375,422
11951.19140625,47,11951.19140625,431
11927.5048828125,48,11927.5048828125,440
11903.921875,49,11903.921875,449
11880.4365234375,50,11880.4365234375,458
11857.0380859375,51,11857.0380859375,467
11833.7255859375,52,11833.7255859375,476
11810.490234375,53,11810.490234375,485
11787.3251953125,54,11787.3251953125,494
11764.2373046875,55,11764.2373046875,503
11741.3046875,56,11741.3046875,512
11718.5048828125,57,11718.5048828125,521
11695.75390625,58,11695.75390625,530
11673.1142578125,59,11673.1142578125,539
11650.5205078125,60,11650.5205078125,548
11628.048828125,61,11628.048828125,557
11605.5869140625,62,11605.5869140625,566
11583.2919921875,63,11583.2919921875,575
11560.921875,64,11560.921875,584
11538.8759765625,65,11538.8759765625,593
11516.6435546875,66,11516.6435546875,602
11495.5869140625,67,11495.5869140625,611
11473.25,68,11473.25,620
11454.1064453125,69,11454.1064453125,629
11429.4140625,70,11429.4140625,638
11407.521484375,71,11407.521484375,647
11385.884765625,72,11385.884765625,656
11364.44140625,73,11364.44140625,665
11342.87890625,74,11342.87890625,674
11322.0947265625,75,11322.0947265625,683
11300.8955078125,76,11300.8955078125,692
11284.537109375,77,11284.537109375,701
11258.1171875,78,11258.1171875,710
11236.6865234375,79,11236.6865234375,719
11215.7958984375,80,11215.7958984375,728
11194.7353515625,81,11194.7353515625,737
11174.9345703125,82,11174.9345703125,746
11154.9248046875,83,11154.9248046875,755
11143.6259765625,84,11143.6259765625,764
11114.58984375,85,11114.58984375,773
11107.140625,86,11107.140625,782
11093.4658203125,87,11093.4658203125,791
11082.2353515625,88,11082.2353515625,800
11055.498046875,89,11055.498046875,809
11023.7314453125,90,11023.7314453125,818
10993.5380859375,91,10993.5380859375,827
10974.8017578125,92,10974.8017578125,836
10952.384765625,93,10952.384765625,845
10932.2060546875,94,10932.2060546875,854
