data_loss_epoch,data_loss_step,epoch,step,train_loss_epoch,train_loss_step
7.396378350676969e-05,,326,2288,7.396378350676969e-05,
7.420685869874433e-05,,327,2295,7.420685869874433e-05,
,3.175809979438782e-07,328,2299,,3.175809979438782e-07
7.554189505754039e-05,,328,2302,7.554189505754039e-05,
7.688823825446889e-05,,329,2309,7.688823825446889e-05,
7.020556222414598e-05,,330,2316,7.020556222414598e-05,
7.555772754130885e-05,,331,2323,7.555772754130885e-05,
7.99132976680994e-05,,332,2330,7.99132976680994e-05,
7.097493653418496e-05,,333,2337,7.097493653418496e-05,
6.848090561106801e-05,,334,2344,6.848090561106801e-05,
,0.0004214479122310877,335,2349,,0.0004214479122310877
6.871893856441602e-05,,335,2351,6.871893856441602e-05,
6.89717780915089e-05,,336,2358,6.89717780915089e-05,
6.208185368450359e-05,,337,2365,6.208185368450359e-05,
6.148890679469332e-05,,338,2372,6.148890679469332e-05,
6.172191933728755e-05,,339,2379,6.172191933728755e-05,
6.17715049884282e-05,,340,2386,6.17715049884282e-05,
5.8606714446796104e-05,,341,2393,5.8606714446796104e-05,
,2.468586899340153e-07,342,2399,,2.468586899340153e-07
5.5410200729966164e-05,,342,2400,5.5410200729966164e-05,
5.562759906752035e-05,,343,2407,5.562759906752035e-05,
5.662176772602834e-05,,344,2414,5.662176772602834e-05,
5.7651326642371714e-05,,345,2421,5.7651326642371714e-05,
5.627335121971555e-05,,346,2428,5.627335121971555e-05,
5.249307650956325e-05,,347,2435,5.249307650956325e-05,
5.248397428658791e-05,,348,2442,5.248397428658791e-05,
,2.989545464515686e-07,349,2449,,2.989545464515686e-07
5.0401315093040466e-05,,349,2449,5.0401315093040466e-05,
4.970200461684726e-05,,350,2456,4.970200461684726e-05,
4.965361222275533e-05,,351,2463,4.965361222275533e-05,
5.000078090233728e-05,,352,2470,5.000078090233728e-05,
4.7297104174504057e-05,,353,2477,4.7297104174504057e-05,
4.792147228727117e-05,,354,2484,4.792147228727117e-05,
4.4400032493285835e-05,,355,2491,4.4400032493285835e-05,
4.4315420382190496e-05,,356,2498,4.4315420382190496e-05,
,1.017935574054718e-06,357,2499,,1.017935574054718e-06
4.4734711991623044e-05,,357,2505,4.4734711991623044e-05,
4.499301212490536e-05,,358,2512,4.499301212490536e-05,
4.18736417486798e-05,,359,2519,4.18736417486798e-05,
4.1886160033755004e-05,,360,2526,4.1886160033755004e-05,
4.2200572352157906e-05,,361,2533,4.2200572352157906e-05,
4.173384149908088e-05,,362,2540,4.173384149908088e-05,
3.920153540093452e-05,,363,2547,3.920153540093452e-05,
,7.394701242446899e-07,364,2549,,7.394701242446899e-07
3.9390401070704684e-05,,364,2554,3.9390401070704684e-05,
3.988751268479973e-05,,365,2561,3.988751268479973e-05,
3.949776146328077e-05,,366,2568,3.949776146328077e-05,
3.9485581510234624e-05,,367,2575,3.9485581510234624e-05,
3.769420072785579e-05,,368,2582,3.769420072785579e-05,
3.961738184443675e-05,,369,2589,3.961738184443675e-05,
3.765799920074642e-05,,370,2596,3.765799920074642e-05,
,2.264278009533882e-06,371,2599,,2.264278009533882e-06
4.257745968061499e-05,,371,2603,4.257745968061499e-05,
4.5255161239765584e-05,,372,2610,4.5255161239765584e-05,
3.730591561179608e-05,,373,2617,3.730591561179608e-05,
3.530569301801734e-05,,374,2624,3.530569301801734e-05,
3.286711944383569e-05,,375,2631,3.286711944383569e-05,
3.3478067052783445e-05,,376,2638,3.3478067052783445e-05,
3.29811118717771e-05,,377,2645,3.29811118717771e-05,
,1.1213123798370361e-06,378,2649,,1.1213123798370361e-06
3.060616654693149e-05,,378,2652,3.060616654693149e-05,
3.0812545446678996e-05,,379,2659,3.0812545446678996e-05,
2.802238850563299e-05,,380,2666,2.802238850563299e-05,
2.790951111819595e-05,,381,2673,2.790951111819595e-05,
2.7913833037018776e-05,,382,2680,2.7913833037018776e-05,
2.792965642584022e-05,,383,2687,2.792965642584022e-05,
2.8000249585602432e-05,,384,2694,2.8000249585602432e-05,
,0.0001738276332616806,385,2699,,0.0001738276332616806
2.8504022338893265e-05,,385,2701,2.8504022338893265e-05,
2.830270750564523e-05,,386,2708,2.830270750564523e-05,
2.653737465152517e-05,,387,2715,2.653737465152517e-05,
2.649463749548886e-05,,388,2722,2.649463749548886e-05,
2.6011774025391787e-05,,389,2729,2.6011774025391787e-05,
2.6120171241927892e-05,,390,2736,2.6120171241927892e-05,
2.421509452688042e-05,,391,2743,2.421509452688042e-05,
,1.909211277961731e-07,392,2749,,1.909211277961731e-07
2.4184026187867858e-05,,392,2750,2.4184026187867858e-05,
2.2455751604866236e-05,,393,2757,2.2455751604866236e-05,
2.2418536900659092e-05,,394,2764,2.2418536900659092e-05,
2.2639556846115738e-05,,395,2771,2.2639556846115738e-05,
2.2267298845690675e-05,,396,2778,2.2267298845690675e-05,
2.2914036890142597e-05,,397,2785,2.2914036890142597e-05,
2.2499114493257366e-05,,398,2792,2.2499114493257366e-05,
,1.2516975402832031e-06,399,2799,,1.2516975402832031e-06
2.1028965420555323e-05,,399,2799,2.1028965420555323e-05,
2.0602383301593363e-05,,400,2806,2.0602383301593363e-05,
1.9114650058327243e-05,,401,2813,1.9114650058327243e-05,
1.8817112504621036e-05,,402,2820,1.8817112504621036e-05,
1.904379496409092e-05,,403,2827,1.904379496409092e-05,
1.944869836734142e-05,,404,2834,1.944869836734142e-05,
2.0098239474464208e-05,,405,2841,2.0098239474464208e-05,
1.917786903504748e-05,,406,2848,1.917786903504748e-05,
,6.705522537231445e-08,407,2849,,6.705522537231445e-08
1.8910021026385948e-05,,407,2855,1.8910021026385948e-05,
1.908034937514458e-05,,408,2862,1.908034937514458e-05,
1.903568409034051e-05,,409,2869,1.903568409034051e-05,
1.7514825231046416e-05,,410,2876,1.7514825231046416e-05,
1.600321411387995e-05,,411,2883,1.600321411387995e-05,
1.591917134646792e-05,,412,2890,1.591917134646792e-05,
1.5547908333246596e-05,,413,2897,1.5547908333246596e-05,
,2.1886080503463745e-07,414,2899,,2.1886080503463745e-07
1.5616900782333687e-05,,414,2904,1.5616900782333687e-05,
1.5432835425599478e-05,,415,2911,1.5432835425599478e-05,
1.5413919754792005e-05,,416,2918,1.5413919754792005e-05,
1.5969322703313082e-05,,417,2925,1.5969322703313082e-05,
1.5554875062662177e-05,,418,2932,1.5554875062662177e-05,
1.6272551874862984e-05,,419,2939,1.6272551874862984e-05,
1.8040846043732017e-05,,420,2946,1.8040846043732017e-05,
,5.653128027915955e-06,421,2949,,5.653128027915955e-06
1.8770917449728586e-05,,421,2953,1.8770917449728586e-05,
2.096105345117394e-05,,422,2960,2.096105345117394e-05,
2.1010637283325195e-05,,423,2967,2.1010637283325195e-05,
1.5483685274375603e-05,,424,2974,1.5483685274375603e-05,
1.6859406969160773e-05,,425,2981,1.6859406969160773e-05,
1.4193839888321236e-05,,426,2988,1.4193839888321236e-05,
1.5735477063572034e-05,,427,2995,1.5735477063572034e-05,
,1.385807991027832e-06,428,2999,,1.385807991027832e-06
1.4247559192881454e-05,,428,3002,1.4247559192881454e-05,
1.326270376011962e-05,,429,3009,1.326270376011962e-05,
1.4218800060916692e-05,,430,3016,1.4218800060916692e-05,
1.488257203163812e-05,,431,3023,1.488257203163812e-05,
1.4260485841077752e-05,,432,3030,1.4260485841077752e-05,
1.0143853614863474e-05,,433,3037,1.0143853614863474e-05,
9.865686479315627e-06,,434,3044,9.865686479315627e-06,
,6.18139747530222e-05,435,3049,,6.18139747530222e-05
1.019712544803042e-05,,435,3051,1.019712544803042e-05,
1.026384506985778e-05,,436,3058,1.026384506985778e-05,
1.0684319022402633e-05,,437,3065,1.0684319022402633e-05,
1.0289037163602188e-05,,438,3072,1.0289037163602188e-05,
1.0302635018888395e-05,,439,3079,1.0302635018888395e-05,
1.0183984159084503e-05,,440,3086,1.0183984159084503e-05,
1.0576481145108119e-05,,441,3093,1.0576481145108119e-05,
,1.3899989426136017e-07,442,3099,,1.3899989426136017e-07
1.1612325579335447e-05,,442,3100,1.1612325579335447e-05,
1.0426081644254737e-05,,443,3107,1.0426081644254737e-05,
1.0354891855968162e-05,,444,3114,1.0354891855968162e-05,
9.343214514956344e-06,,445,3121,9.343214514956344e-06,
1.1360868484189268e-05,,446,3128,1.1360868484189268e-05,
9.290463822253514e-06,,447,3135,9.290463822253514e-06,
8.996315045806114e-06,,448,3142,8.996315045806114e-06,
,1.0523945093154907e-05,449,3149,,1.0523945093154907e-05
1.3983370990899857e-05,,449,3149,1.3983370990899857e-05,
1.0446049600432161e-05,,450,3156,1.0446049600432161e-05,
9.081075404537842e-06,,451,3163,9.081075404537842e-06,
1.0125273547600955e-05,,452,3170,1.0125273547600955e-05,
9.491042874287814e-06,,453,3177,9.491042874287814e-06,
7.996261047082953e-06,,454,3184,7.996261047082953e-06,
8.938619430409744e-06,,455,3191,8.938619430409744e-06,
1.1545652341737878e-05,,456,3198,1.1545652341737878e-05,
,4.50480729341507e-06,457,3199,,4.50480729341507e-06
1.0069459676742554e-05,,457,3205,1.0069459676742554e-05,
1.0285862117598299e-05,,458,3212,1.0285862117598299e-05,
1.2490228073147591e-05,,459,3219,1.2490228073147591e-05,
1.0713683877838776e-05,,460,3226,1.0713683877838776e-05,
1.3808803487336263e-05,,461,3233,1.3808803487336263e-05,
1.1989558515779208e-05,,462,3240,1.1989558515779208e-05,
1.1375769645383116e-05,,463,3247,1.1375769645383116e-05,
,3.818422555923462e-08,464,3249,,3.818422555923462e-08
1.1840174011013005e-05,,464,3254,1.1840174011013005e-05,
8.860761226969771e-06,,465,3261,8.860761226969771e-06,
8.67735616338905e-06,,466,3268,8.67735616338905e-06,
6.350353487505345e-06,,467,3275,6.350353487505345e-06,
6.510997081932146e-06,,468,3282,6.510997081932146e-06,
6.06884259468643e-06,,469,3289,6.06884259468643e-06,
5.805604359920835e-06,,470,3296,5.805604359920835e-06,
,7.450580596923828e-09,471,3299,,7.450580596923828e-09
7.169470336521044e-06,,471,3303,7.169470336521044e-06,
6.565227977262111e-06,,472,3310,6.565227977262111e-06,
6.755627509846818e-06,,473,3317,6.755627509846818e-06,
6.241174560273066e-06,,474,3324,6.241174560273066e-06,
