data_loss_epoch,data_loss_step,epoch,step,train_loss_epoch,train_loss_step
2.5049007490451913e-07,,27,391,2.5049007490451913e-07,
,1.0375841839049826e-06,28,399,,1.0375841839049826e-06
2.506216674191819e-07,,28,405,2.506216674191819e-07,
2.5075041776290163e-07,,29,419,2.5075041776290163e-07,
2.508827492420096e-07,,30,433,2.508827492420096e-07,
2.5101238065872167e-07,,31,447,2.5101238065872167e-07,
,4.4386077036051574e-08,32,449,,4.4386077036051574e-08
2.511461616450106e-07,,32,461,2.511461616450106e-07,
2.512800563181372e-07,,33,475,2.512800563181372e-07,
2.514138373044261e-07,,34,489,2.514138373044261e-07,
,4.496456540437066e-08,35,499,,4.496456540437066e-08
2.515494372801186e-07,,35,503,2.515494372801186e-07,
2.516858330636751e-07,,36,517,2.516858330636751e-07,
2.5182359308928426e-07,,37,531,2.5182359308928426e-07,
2.5196220576617634e-07,,38,545,2.5196220576617634e-07,
,3.774755796825957e-08,39,549,,3.774755796825957e-08
2.521016426726419e-07,,39,559,2.521016426726419e-07,
2.522426143514167e-07,,40,573,2.522426143514167e-07,
2.523835860301915e-07,,41,587,2.523835860301915e-07,
,3.152856891119882e-07,42,599,,3.152856891119882e-07
2.525309810152976e-07,,42,601,2.525309810152976e-07,
2.5267388537031366e-07,,43,615,2.5267388537031366e-07,
2.5282187721131777e-07,,44,629,2.5282187721131777e-07,
2.5296873218394467e-07,,45,643,2.5296873218394467e-07,
,6.969080459384713e-07,46,649,,6.969080459384713e-07
2.531179745801637e-07,,46,657,2.531179745801637e-07,
2.5327241814920853e-07,,47,671,2.5327241814920853e-07,
2.5342544063278183e-07,,48,685,2.5342544063278183e-07,
,5.8707623651343965e-08,49,699,,5.8707623651343965e-08
2.535783494295174e-07,,49,699,2.535783494295174e-07,
2.5373748258061823e-07,,50,713,2.5373748258061823e-07,
2.5389883262505464e-07,,51,727,2.5389883262505464e-07,
2.540579089327366e-07,,52,741,2.540579089327366e-07,
,1.0483224741619779e-06,53,749,,1.0483224741619779e-06
2.542214190270897e-07,,53,755,2.542214190270897e-07,
2.5438885131734423e-07,,54,769,2.5438885131734423e-07,
2.545577615364891e-07,,55,783,2.545577615364891e-07,
2.547307929035014e-07,,56,797,2.547307929035014e-07,
,5.024728721991778e-08,57,799,,5.024728721991778e-08
2.5490143684692157e-07,,57,811,2.5490143684692157e-07,
2.5507696932436374e-07,,58,825,2.5507696932436374e-07,
2.552584703607863e-07,,59,839,2.552584703607863e-07,
,4.7620989818142334e-08,60,849,,4.7620989818142334e-08
2.554406535182352e-07,,60,853,2.554406535182352e-07,
2.5562309247106896e-07,,61,867,2.5562309247106896e-07,
2.5581294949006406e-07,,62,881,2.5581294949006406e-07,
2.560025507136743e-07,,63,895,2.560025507136743e-07,
,3.6397011626831954e-08,64,899,,3.6397011626831954e-08
2.5619539201215957e-07,,64,909,2.5619539201215957e-07,
2.5639587875048164e-07,,65,923,2.5639587875048164e-07,
2.565913064245251e-07,,66,937,2.565913064245251e-07,
,3.1336276151705533e-07,67,949,,3.1336276151705533e-07
2.5679614168439e-07,,67,951,2.5679614168439e-07,
2.5700407491058286e-07,,68,965,2.5700407491058286e-07,
2.5721675456225057e-07,,69,979,2.5721675456225057e-07,
2.574294342139183e-07,,70,993,2.574294342139183e-07,
,7.281781222445716e-07,71,999,,7.281781222445716e-07
2.5765243094610923e-07,,71,1007,2.5765243094610923e-07,
2.5787139179556107e-07,,72,1021,2.5787139179556107e-07,
2.581013802682719e-07,,73,1035,2.581013802682719e-07,
,7.143373181861534e-08,74,1049,,7.143373181861534e-08
2.583295781732886e-07,,74,1049,2.583295781732886e-07,
2.585681500022474e-07,,75,1063,2.585681500022474e-07,
2.5880999032779073e-07,,76,1077,2.5880999032779073e-07,
2.590578844774427e-07,,77,1091,2.590578844774427e-07,
,1.0623269872667152e-06,78,1099,,1.0623269872667152e-06
2.5931058189598843e-07,,78,1105,2.5931058189598843e-07,
2.5956495619539055e-07,,79,1119,2.5956495619539055e-07,
2.598275727905275e-07,,80,1133,2.598275727905275e-07,
2.600964137400297e-07,,81,1147,2.600964137400297e-07,
,5.68494549213483e-08,82,1149,,5.68494549213483e-08
2.6036795475192775e-07,,82,1161,2.6036795475192775e-07,
2.606476812161418e-07,,83,1175,2.606476812161418e-07,
2.609300793210423e-07,,84,1189,2.609300793210423e-07,
,5.2583892795610154e-08,85,1199,,5.2583892795610154e-08
2.61222794506466e-07,,85,1203,2.61222794506466e-07,
2.615229277580511e-07,,86,1217,2.615229277580511e-07,
2.6182559054177545e-07,,87,1231,2.6182559054177545e-07,
2.621410430947435e-07,,88,1245,2.621410430947435e-07,
,3.448359109370358e-08,89,1249,,3.448359109370358e-08
2.624638000270352e-07,,89,1259,2.624638000270352e-07,
2.62788944382919e-07,,90,1273,2.62788944382919e-07,
2.631265942909522e-07,,91,1287,2.631265942909522e-07,
,3.1102493380785745e-07,92,1299,,3.1102493380785745e-07
2.6346961590206774e-07,,92,1301,2.6346961590206774e-07,
2.638244325225969e-07,,93,1315,2.638244325225969e-07,
2.641859850882611e-07,,94,1329,2.641859850882611e-07,
2.645558367930789e-07,,95,1343,2.645558367930789e-07,
,7.776152415317483e-07,96,1349,,7.776152415317483e-07
2.649392740750045e-07,,96,1357,2.649392740750045e-07,
2.6533072627898946e-07,,97,1371,2.6533072627898946e-07,
2.657318987075996e-07,,98,1385,2.657318987075996e-07,
,9.229962927292945e-08,99,1399,,9.229962927292945e-08
2.6614176817929547e-07,,99,1399,2.6614176817929547e-07,
