data_loss_epoch,data_loss_step,epoch,step,train_loss_epoch,train_loss_step
,0.7057645916938782,0,49,,0.7057645916938782
0.7289453744888306,,0,52,0.7289453744888306,
,0.7148239612579346,1,99,,0.7148239612579346
0.658576250076294,,1,105,0.658576250076294,
,0.6221652030944824,2,149,,0.6221652030944824
0.5986303091049194,,2,158,0.5986303091049194,
,0.496639609336853,3,199,,0.496639609336853
0.5465773940086365,,3,211,0.5465773940086365,
,0.5016309022903442,4,249,,0.5016309022903442
0.5000235438346863,,4,264,0.5000235438346863,
,0.406697154045105,5,299,,0.406697154045105
0.4146982431411743,,5,317,0.4146982431411743,
,0.1527487188577652,6,349,,0.1527487188577652
0.2542175054550171,,6,370,0.2542175054550171,
,0.16103646159172058,7,399,,0.16103646159172058
0.1278042495250702,,7,423,0.1278042495250702,
,0.09525470435619354,8,449,,0.09525470435619354
0.09012658149003983,,8,476,0.09012658149003983,
,0.07614006102085114,9,499,,0.07614006102085114
0.08633597940206528,,9,529,0.08633597940206528,
,0.0794200524687767,10,549,,0.0794200524687767
0.0857134461402893,,10,582,0.0857134461402893,
,0.07671575248241425,11,599,,0.07671575248241425
0.08526303619146347,,11,635,0.08526303619146347,
,0.08477428555488586,12,649,,0.08477428555488586
0.08489400148391724,,12,688,0.08489400148391724,
,0.08909325301647186,13,699,,0.08909325301647186
0.08458767086267471,,13,741,0.08458767086267471,
,0.07480437308549881,14,749,,0.07480437308549881
0.08433150500059128,,14,794,0.08433150500059128,
,0.1150013655424118,15,799,,0.1150013655424118
0.08411591500043869,,15,847,0.08411591500043869,
,0.08178534358739853,16,849,,0.08178534358739853
,0.09093108773231506,16,899,,0.09093108773231506
0.08393330127000809,,16,900,0.08393330127000809,
,0.09034626185894012,17,949,,0.09034626185894012
0.08377786725759506,,17,953,0.08377786725759506,
,0.09104692935943604,18,999,,0.09104692935943604
0.08364484459161758,,18,1006,0.08364484459161758,
,0.08146335184574127,19,1049,,0.08146335184574127
0.08353055268526077,,19,1059,0.08353055268526077,
,0.08747357875108719,20,1099,,0.08747357875108719
0.08343195170164108,,20,1112,0.08343195170164108,
,0.07129465788602829,21,1149,,0.07129465788602829
0.08334662765264511,,21,1165,0.08334662765264511,
,0.06664615869522095,22,1199,,0.06664615869522095
0.0832725241780281,,22,1218,0.0832725241780281,
,0.0816127210855484,23,1249,,0.0816127210855484
0.08320802450180054,,23,1271,0.08320802450180054,
,0.08819897472858429,24,1299,,0.08819897472858429
0.08315178006887436,,24,1324,0.08315178006887436,
,0.07702461630105972,25,1349,,0.07702461630105972
0.08310259133577347,,25,1377,0.08310259133577347,
,0.09170433133840561,26,1399,,0.09170433133840561
0.08305953443050385,,26,1430,0.08305953443050385,
,0.0771465003490448,27,1449,,0.0771465003490448
0.08302179723978043,,27,1483,0.08302179723978043,
,0.08360706269741058,28,1499,,0.08360706269741058
0.08298872411251068,,28,1536,0.08298872411251068,
,0.08315611630678177,29,1549,,0.08315611630678177
0.08295967429876328,,29,1589,0.08295967429876328,
,0.08926601707935333,30,1599,,0.08926601707935333
0.0829341933131218,,30,1642,0.0829341933131218,
,0.08763188868761063,31,1649,,0.08763188868761063
0.08291183412075043,,31,1695,0.08291183412075043,
,0.07061333954334259,32,1699,,0.07061333954334259
0.08289221674203873,,32,1748,0.08289221674203873,
,0.07353323698043823,33,1749,,0.07353323698043823
,0.09339325875043869,33,1799,,0.09339325875043869
0.08287504315376282,,33,1801,0.08287504315376282,
,0.08776284009218216,34,1849,,0.08776284009218216
0.08286000788211823,,34,1854,0.08286000788211823,
,0.09253841638565063,35,1899,,0.09253841638565063
0.08284684270620346,,35,1907,0.08284684270620346,
,0.0697391927242279,36,1949,,0.0697391927242279
0.0828353613615036,,36,1960,0.0828353613615036,
,0.07642493396997452,37,1999,,0.07642493396997452
0.08282538503408432,,37,2013,0.08282538503408432,
,0.07232716679573059,38,2049,,0.07232716679573059
0.0828167051076889,,38,2066,0.0828167051076889,
,0.07371485233306885,39,2099,,0.07371485233306885
0.0828091949224472,,39,2119,0.0828091949224472,
,0.08807618916034698,40,2149,,0.08807618916034698
0.08280275017023087,,40,2172,0.08280275017023087,
,0.09553304314613342,41,2199,,0.09553304314613342
0.08279718458652496,,41,2225,0.08279718458652496,
