data_loss,epoch,mean_loss,step
3.56785585850522e+19,0,3.56785585850522e+19,193
3.5471630496704758e+19,1,3.5471630496704758e+19,387
3.5471630496704758e+19,2,3.5471630496704758e+19,581
3.5471630496704758e+19,3,3.5471630496704758e+19,775
3.5471630496704758e+19,4,3.5471630496704758e+19,969
3.5471630496704758e+19,5,3.5471630496704758e+19,1163
3.5471630496704758e+19,6,3.5471630496704758e+19,1357
3.5471630496704758e+19,7,3.5471630496704758e+19,1551
3.5471630496704758e+19,8,3.5471630496704758e+19,1745
3.5471630496704758e+19,9,3.5471630496704758e+19,1939
3.5471630496704758e+19,10,3.5471630496704758e+19,2133
3.5471630496704758e+19,11,3.5471630496704758e+19,2327
3.5471630496704758e+19,12,3.5471630496704758e+19,2521
3.5471630496704758e+19,13,3.5471630496704758e+19,2715
3.5471630496704758e+19,14,3.5471630496704758e+19,2909
3.5471630496704758e+19,15,3.5471630496704758e+19,3103
3.5471630496704758e+19,16,3.5471630496704758e+19,3297
3.5471630496704758e+19,17,3.5471630496704758e+19,3491
3.5471630496704758e+19,18,3.5471630496704758e+19,3685
3.5471630496704758e+19,19,3.5471630496704758e+19,3879
3.5471630496704758e+19,20,3.5471630496704758e+19,4073
3.5471630496704758e+19,21,3.5471630496704758e+19,4267
3.5471630496704758e+19,22,3.5471630496704758e+19,4461
3.5471630496704758e+19,23,3.5471630496704758e+19,4655
3.5471630496704758e+19,24,3.5471630496704758e+19,4849
3.5471630496704758e+19,25,3.5471630496704758e+19,5043
3.5471630496704758e+19,26,3.5471630496704758e+19,5237
3.5471630496704758e+19,27,3.5471630496704758e+19,5431
3.5471630496704758e+19,28,3.5471630496704758e+19,5625
3.5471630496704758e+19,29,3.5471630496704758e+19,5819
3.5471630496704758e+19,30,3.5471630496704758e+19,6013
3.5471630496704758e+19,31,3.5471630496704758e+19,6207
